"vendita_sk","cliente_sk","prodotto_sk","data_sk","spedizione_sk","quantita","ordine_id","prezzo_unitario","sconto","ricavi"
151292,19794,33,1741,74473,1,76780,"73.31","0.00","73.31"
151293,4318,21,2111,74474,1,76781,"62.01","0.00","62.01"
151294,4318,8,2111,74474,1,76781,"1163.68","0.00","1163.68"
151295,4318,12,2111,74474,2,76781,"1303.57","0.00","2607.14"
151296,4318,34,2111,74474,1,76781,"364.11","5.00","345.90"
151297,4318,11,2111,74474,1,76781,"1158.25","5.00","1100.34"
151298,11324,34,2101,74475,1,76782,"364.11","0.00","364.11"
151299,5179,17,1902,74476,1,76783,"632.68","0.00","632.68"
151300,5179,19,1902,74476,2,76783,"1143.41","0.00","2286.82"
151301,5179,14,1902,74476,2,76783,"1113.24","0.00","2226.48"
151302,2647,33,2001,74477,1,76784,"73.31","0.00","73.31"
151303,2647,13,2001,74477,1,76784,"1104.74","0.00","1104.74"
151304,18503,27,1610,74478,1,76785,"1315.30","15.00","1118.01"
151305,19270,19,1713,74479,1,76786,"1143.41","0.00","1143.41"
151306,19270,33,1713,74479,1,76786,"73.31","5.00","69.64"
151307,19270,22,1713,74479,1,76786,"70.60","10.00","63.54"
151308,13010,5,1615,74480,2,76787,"1325.60","5.00","2518.64"
151309,9705,31,1794,74481,1,76788,"110.61","15.00","94.02"
151310,9705,34,1794,74481,1,76788,"364.11","0.00","364.11"
151311,9705,26,1794,74481,1,76788,"909.52","5.00","864.04"
151312,9705,10,1794,74481,2,76788,"853.01","5.00","1620.72"
151313,9965,34,1628,74482,1,76789,"364.11","20.00","291.29"
151314,9965,12,1628,74482,1,76789,"1303.57","0.00","1303.57"
151315,11869,2,1423,74483,2,76790,"445.08","0.00","890.16"
151316,7403,22,1913,74484,1,76791,"70.60","10.00","63.54"
151317,7403,2,1913,74484,2,76791,"445.08","0.00","890.16"
151318,6404,9,1474,74485,1,76792,"1425.18","15.00","1211.40"
151319,6404,5,1474,74485,2,76792,"1325.60","0.00","2651.20"
151320,6404,3,1474,74485,2,76792,"1172.87","5.00","2228.45"
151321,5056,32,1547,74486,1,76793,"225.07","5.00","213.82"
151322,5056,18,1547,74486,1,76793,"209.45","5.00","198.98"
151323,5056,15,1547,74486,1,76793,"223.11","0.00","223.11"
151324,12459,13,1735,74487,3,76794,"1104.74","0.00","3314.22"
151325,12459,35,1735,74487,2,76794,"1082.98","5.00","2057.66"
151326,6174,28,1906,74488,1,76795,"528.07","0.00","528.07"
151327,6174,26,1906,74488,1,76795,"909.52","10.00","818.57"
151328,6174,25,1906,74488,1,76795,"835.67","15.00","710.32"
151329,14701,34,1595,74489,1,76796,"364.11","0.00","364.11"
151330,6005,18,1629,74490,1,76797,"209.45","15.00","178.03"
151331,6005,20,1629,74490,1,76797,"922.14","10.00","829.93"
151332,6364,12,2033,74491,1,76798,"1303.57","0.00","1303.57"
151333,6364,10,2033,74491,1,76798,"853.01","0.00","853.01"
151334,4885,25,2085,74492,3,76799,"835.67","10.00","2256.31"
151335,4885,33,2085,74492,1,76799,"73.31","0.00","73.31"
151336,4885,12,2085,74492,1,76799,"1303.57","0.00","1303.57"
151337,9741,30,1496,74493,1,76800,"1484.42","0.00","1484.42"
151338,3437,24,2122,74494,1,76801,"519.26","0.00","519.26"
151339,6954,13,1809,74495,1,76802,"1104.74","0.00","1104.74"
151340,16985,4,1597,74496,1,76803,"855.56","10.00","770.00"
151341,3685,23,1844,74497,1,76804,"1284.93","5.00","1220.68"
151342,1500,29,1666,74498,1,76805,"998.86","0.00","998.86"
151343,1600,28,1604,74499,1,76806,"528.07","0.00","528.07"
151344,8651,22,1619,74500,1,76807,"70.60","0.00","70.60"
151345,8651,15,1619,74500,3,76807,"223.11","20.00","535.46"
151346,8651,20,1619,74500,1,76807,"922.14","0.00","922.14"
151347,8651,8,1619,74500,2,76807,"1163.68","10.00","2094.62"
151348,3001,35,1975,74501,1,76808,"1082.98","0.00","1082.98"
151349,12521,32,1991,74502,2,76809,"225.07","0.00","450.14"
151350,12521,18,1991,74502,1,76809,"209.45","15.00","178.03"
151351,12521,9,1991,74502,2,76809,"1425.18","0.00","2850.36"
151352,18530,26,2074,74503,1,76810,"909.52","10.00","818.57"
151353,6604,27,1566,74504,1,76811,"1315.30","5.00","1249.54"
151354,6604,2,1566,74504,1,76811,"445.08","10.00","400.57"
151355,6604,4,1566,74504,1,76811,"855.56","0.00","855.56"
151356,6604,31,1566,74504,1,76811,"110.61","5.00","105.08"
151357,4031,16,1742,74505,1,76812,"246.85","0.00","246.85"
151358,10931,9,1972,74506,3,76813,"1425.18","0.00","4275.54"
151359,17206,31,2117,74507,1,76814,"110.61","0.00","110.61"
151360,17206,30,2117,74507,1,76814,"1484.42","0.00","1484.42"
151361,17206,25,2117,74507,1,76814,"835.67","0.00","835.67"
151362,928,9,1474,74508,1,76815,"1425.18","5.00","1353.92"
151363,928,6,1474,74508,1,76815,"1004.53","5.00","954.30"
151364,16493,6,2027,74509,1,76816,"1004.53","15.00","853.85"
151365,16493,1,2027,74509,3,76816,"859.64","5.00","2449.97"
151366,16493,24,2027,74509,1,76816,"519.26","0.00","519.26"
151367,16493,7,2027,74509,1,76816,"407.07","0.00","407.07"
151368,16493,8,2027,74509,1,76816,"1163.68","0.00","1163.68"
151369,7881,18,1860,74510,1,76817,"209.45","15.00","178.03"
151370,2454,20,1660,74511,2,76818,"922.14","0.00","1844.28"
151371,2454,35,1660,74511,1,76818,"1082.98","0.00","1082.98"
151372,2454,17,1660,74511,1,76818,"632.68","15.00","537.78"
151373,13091,6,1736,74512,1,76819,"1004.53","10.00","904.08"
151374,12142,3,1735,74513,1,76820,"1172.87","0.00","1172.87"
151375,12142,9,1735,74513,2,76820,"1425.18","0.00","2850.36"
151376,12356,8,1892,74514,1,76821,"1163.68","0.00","1163.68"
151377,17635,5,1463,74515,1,76822,"1325.60","0.00","1325.60"
151378,12109,14,1790,74516,3,76823,"1113.24","10.00","3005.75"
151379,12109,21,1790,74516,1,76823,"62.01","0.00","62.01"
151380,12109,28,1790,74516,3,76823,"528.07","5.00","1505.00"
151381,16201,16,1717,74517,1,76824,"246.85","10.00","222.17"
151382,16201,17,1717,74517,1,76824,"632.68","5.00","601.05"
151383,10581,8,2055,74518,1,76825,"1163.68","15.00","989.13"
151384,10581,25,2055,74518,1,76825,"835.67","0.00","835.67"
151385,10581,14,2055,74518,2,76825,"1113.24","0.00","2226.48"
151386,17819,14,2137,74519,1,76826,"1113.24","10.00","1001.92"
151387,17819,23,2137,74519,1,76826,"1284.93","0.00","1284.93"
151388,14795,6,1958,74520,1,76827,"1004.53","0.00","1004.53"
151389,17011,22,1526,74521,1,76828,"70.60","0.00","70.60"
151390,17011,31,1526,74521,1,76828,"110.61","15.00","94.02"
151391,17011,26,1526,74521,2,76828,"909.52","5.00","1728.09"
151392,17011,32,1526,74521,1,76828,"225.07","0.00","225.07"
151393,6584,21,2132,74522,1,76829,"62.01","0.00","62.01"
151394,6584,6,2132,74522,1,76829,"1004.53","0.00","1004.53"
151395,14234,34,1596,74523,1,76830,"364.11","0.00","364.11"
151396,14234,18,1596,74523,3,76830,"209.45","10.00","565.52"
151397,14234,20,1596,74523,1,76830,"922.14","0.00","922.14"
151398,14234,4,1596,74523,1,76830,"855.56","0.00","855.56"
151399,17049,21,1571,74524,1,76831,"62.01","0.00","62.01"
151400,3698,14,2060,74525,1,76832,"1113.24","15.00","946.25"
151401,3698,12,2060,74525,2,76832,"1303.57","0.00","2607.14"
151402,11083,30,1540,74526,1,76833,"1484.42","0.00","1484.42"
151403,17,21,1511,74527,1,76834,"62.01","0.00","62.01"
151404,17,22,1511,74527,1,76834,"70.60","0.00","70.60"
151405,17,4,1511,74527,3,76834,"855.56","0.00","2566.68"
151406,13266,34,1487,74528,1,76835,"364.11","0.00","364.11"
151407,13266,19,1487,74528,1,76835,"1143.41","5.00","1086.24"
151408,13266,27,1487,74528,1,76835,"1315.30","5.00","1249.54"
151409,5949,31,1524,74529,1,76837,"110.61","0.00","110.61"
151410,8215,21,1606,74530,1,76838,"62.01","15.00","52.71"
151411,8215,7,1606,74530,2,76838,"407.07","0.00","814.14"
151412,10431,24,1899,74531,1,76839,"519.26","15.00","441.37"
151413,10431,34,1899,74531,1,76839,"364.11","0.00","364.11"
151414,16055,32,2090,74532,1,76840,"225.07","10.00","202.56"
151415,16055,24,2090,74532,1,76840,"519.26","5.00","493.30"
151416,5349,2,2096,74533,1,76841,"445.08","0.00","445.08"
151417,5349,5,2096,74533,1,76841,"1325.60","0.00","1325.60"
151418,5349,11,2096,74533,1,76841,"1158.25","0.00","1158.25"
151419,10336,7,1488,74534,2,76842,"407.07","0.00","814.14"
151420,10336,34,1488,74534,2,76842,"364.11","0.00","728.22"
151421,3949,34,1543,74535,1,76843,"364.11","0.00","364.11"
151422,8490,7,1618,74536,1,76844,"407.07","5.00","386.72"
151423,700,4,2035,74537,2,76845,"855.56","0.00","1711.12"
151424,13763,29,2127,74538,1,76846,"998.86","0.00","998.86"
151425,13763,10,2127,74538,1,76846,"853.01","0.00","853.01"
151426,2493,34,2020,74539,1,76848,"364.11","5.00","345.90"
151427,2493,31,2020,74539,1,76848,"110.61","0.00","110.61"
151428,1007,23,1900,74540,2,76849,"1284.93","10.00","2312.87"
151429,1007,31,1900,74540,1,76849,"110.61","5.00","105.08"
151430,12849,3,1521,74541,1,76850,"1172.87","0.00","1172.87"
151431,12849,4,1521,74541,2,76850,"855.56","0.00","1711.12"
151432,12849,11,1521,74541,1,76850,"1158.25","0.00","1158.25"
151433,5385,9,1442,74542,1,76851,"1425.18","0.00","1425.18"
151434,5385,3,1442,74542,1,76851,"1172.87","0.00","1172.87"
151435,11708,4,1803,74543,1,76852,"855.56","0.00","855.56"
151436,10624,7,1999,74544,1,76853,"407.07","0.00","407.07"
151437,5616,13,1447,74545,1,76854,"1104.74","0.00","1104.74"
151438,5616,19,1447,74545,1,76854,"1143.41","0.00","1143.41"
151439,5616,33,1447,74545,1,76854,"73.31","5.00","69.64"
151440,151,24,1695,74546,1,76855,"519.26","0.00","519.26"
151441,151,20,1695,74546,1,76855,"922.14","5.00","876.03"
151442,151,23,1695,74546,1,76855,"1284.93","0.00","1284.93"
151443,9512,20,2060,74547,1,76856,"922.14","15.00","783.82"
151444,12716,27,1818,74548,1,76857,"1315.30","10.00","1183.77"
151445,12716,33,1818,74548,1,76857,"73.31","0.00","73.31"
151446,12716,12,1818,74548,1,76857,"1303.57","0.00","1303.57"
151447,12716,18,1818,74548,1,76857,"209.45","0.00","209.45"
151448,13371,18,1703,74549,2,76858,"209.45","0.00","418.90"
151449,6467,30,1775,74550,1,76859,"1484.42","5.00","1410.20"
151450,6467,31,1775,74550,1,76859,"110.61","15.00","94.02"
151451,17582,14,1907,74551,1,76860,"1113.24","0.00","1113.24"
151452,1932,32,1898,74552,1,76861,"225.07","0.00","225.07"
151453,1932,5,1898,74552,2,76861,"1325.60","0.00","2651.20"
151454,6041,31,1598,74553,1,76862,"110.61","5.00","105.08"
151455,6041,5,1598,74553,1,76862,"1325.60","0.00","1325.60"
151456,6041,12,1598,74553,1,76862,"1303.57","0.00","1303.57"
151457,9529,5,1617,74554,1,76863,"1325.60","10.00","1193.04"
151458,7359,25,1861,74555,1,76864,"835.67","0.00","835.67"
151459,7359,34,1861,74555,1,76864,"364.11","5.00","345.90"
151460,7359,11,1861,74555,1,76864,"1158.25","0.00","1158.25"
151461,1979,13,1657,74556,1,76865,"1104.74","5.00","1049.50"
151462,1979,35,1657,74556,2,76865,"1082.98","15.00","1841.07"
151463,17701,35,1669,74557,1,76866,"1082.98","0.00","1082.98"
151464,17701,10,1669,74557,1,76866,"853.01","0.00","853.01"
151465,12228,21,1494,74558,3,76867,"62.01","10.00","167.43"
151466,15250,32,1556,74559,1,76868,"225.07","0.00","225.07"
151467,15250,23,1556,74559,3,76868,"1284.93","0.00","3854.79"
151468,3149,26,2099,74560,3,76869,"909.52","0.00","2728.56"
151469,3149,24,2099,74560,2,76869,"519.26","5.00","986.59"
151470,5378,5,1658,74561,1,76870,"1325.60","0.00","1325.60"
151471,12009,29,1991,74562,1,76871,"998.86","0.00","998.86"
151472,1209,4,1659,74563,1,76873,"855.56","0.00","855.56"
151473,3079,19,1821,74564,1,76874,"1143.41","0.00","1143.41"
151474,5713,6,1867,74565,1,76875,"1004.53","20.00","803.62"
151475,5713,22,1867,74565,1,76875,"70.60","0.00","70.60"
151476,5713,10,1867,74565,1,76875,"853.01","0.00","853.01"
151477,10029,15,1691,74566,2,76876,"223.11","20.00","356.98"
151478,1111,10,1502,74567,1,76877,"853.01","0.00","853.01"
151479,1111,34,1502,74567,2,76877,"364.11","0.00","728.22"
151480,10815,28,1510,74568,1,76878,"528.07","0.00","528.07"
151481,17830,34,1562,74569,1,76879,"364.11","5.00","345.90"
151482,17830,13,1562,74569,1,76879,"1104.74","0.00","1104.74"
151483,17830,19,1562,74569,1,76879,"1143.41","0.00","1143.41"
151484,6802,17,1682,74570,1,76880,"632.68","5.00","601.05"
151485,18298,27,1536,74571,1,76881,"1315.30","0.00","1315.30"
151486,18298,31,1536,74571,1,76881,"110.61","0.00","110.61"
151487,18298,8,1536,74571,1,76881,"1163.68","5.00","1105.50"
151488,3444,34,1572,74572,1,76882,"364.11","0.00","364.11"
151489,13545,33,1851,74573,3,76883,"73.31","0.00","219.93"
151490,18291,31,1441,74574,1,76884,"110.61","0.00","110.61"
151491,18291,35,1441,74574,1,76884,"1082.98","5.00","1028.83"
151492,14215,23,1780,74575,1,76886,"1284.93","0.00","1284.93"
151493,457,13,2146,74576,1,76887,"1104.74","0.00","1104.74"
151494,457,21,2146,74576,2,76887,"62.01","0.00","124.02"
151495,457,25,2146,74576,1,76887,"835.67","0.00","835.67"
151496,457,3,2146,74576,1,76887,"1172.87","0.00","1172.87"
151497,457,22,2146,74576,1,76887,"70.60","0.00","70.60"
151498,5151,18,1630,74577,1,76888,"209.45","0.00","209.45"
151499,5161,6,1845,74578,1,76889,"1004.53","5.00","954.30"
151500,5161,4,1845,74578,1,76889,"855.56","20.00","684.45"
151501,9820,34,1708,74579,1,76890,"364.11","10.00","327.70"
151502,15832,21,1863,74580,3,76891,"62.01","0.00","186.03"
151503,11135,34,1510,74581,1,76892,"364.11","0.00","364.11"
151504,11016,20,1928,74582,1,76893,"922.14","0.00","922.14"
151505,11016,27,1928,74582,1,76893,"1315.30","0.00","1315.30"
151506,11016,30,1928,74582,1,76893,"1484.42","10.00","1335.98"
151507,11016,23,1928,74582,1,76893,"1284.93","0.00","1284.93"
151508,4050,16,1673,74583,2,76894,"246.85","0.00","493.70"
151509,4050,14,1673,74583,1,76894,"1113.24","0.00","1113.24"
151510,9951,20,1681,74584,2,76895,"922.14","5.00","1752.07"
151511,9951,28,1681,74584,1,76895,"528.07","0.00","528.07"
151512,9951,5,1681,74584,1,76895,"1325.60","10.00","1193.04"
151513,17812,16,1430,74585,1,76896,"246.85","0.00","246.85"
151514,17812,6,1430,74585,1,76896,"1004.53","0.00","1004.53"
151515,17812,33,1430,74585,1,76896,"73.31","10.00","65.98"
151516,10157,27,1892,74586,3,76897,"1315.30","0.00","3945.90"
151517,10157,23,1892,74586,1,76897,"1284.93","10.00","1156.44"
151518,10157,3,1892,74586,1,76897,"1172.87","0.00","1172.87"
151519,11138,18,1932,74587,2,76898,"209.45","0.00","418.90"
151520,1724,9,1705,74588,1,76899,"1425.18","10.00","1282.66"
151521,1894,30,1524,74589,2,76900,"1484.42","0.00","2968.84"
151522,4376,25,2058,74590,3,76901,"835.67","0.00","2507.01"
151523,4376,32,2058,74590,1,76901,"225.07","5.00","213.82"
151524,13356,29,1662,74591,2,76902,"998.86","0.00","1997.72"
151525,15795,3,1472,74592,1,76903,"1172.87","0.00","1172.87"
151526,2164,4,1764,74593,1,76904,"855.56","5.00","812.78"
151527,2164,35,1764,74593,3,76904,"1082.98","15.00","2761.60"
151528,2164,33,1764,74593,1,76904,"73.31","0.00","73.31"
151529,5945,30,1636,74594,2,76905,"1484.42","0.00","2968.84"
151530,470,5,1492,74595,2,76906,"1325.60","15.00","2253.52"
151531,7661,26,1713,74596,1,76908,"909.52","10.00","818.57"
151532,11588,28,1692,74597,1,76909,"528.07","0.00","528.07"
151533,6017,34,1940,74598,2,76910,"364.11","0.00","728.22"
151534,12934,33,2100,74599,1,76911,"73.31","5.00","69.64"
151535,12934,27,2100,74599,1,76911,"1315.30","0.00","1315.30"
151536,12934,23,2100,74599,1,76911,"1284.93","0.00","1284.93"
151537,13109,9,1760,74600,1,76912,"1425.18","0.00","1425.18"
151538,13109,26,1760,74600,1,76912,"909.52","0.00","909.52"
151539,13109,3,1760,74600,1,76912,"1172.87","0.00","1172.87"
151540,12081,24,2131,74601,1,76913,"519.26","0.00","519.26"
151541,12783,6,1902,74602,2,76914,"1004.53","10.00","1808.15"
151542,12051,17,1496,74603,1,76915,"632.68","0.00","632.68"
151543,5359,24,2054,74604,1,76916,"519.26","0.00","519.26"
151544,5359,23,2054,74604,1,76916,"1284.93","0.00","1284.93"
151545,14204,15,1958,74605,1,76917,"223.11","0.00","223.11"
151546,14204,4,1958,74605,2,76917,"855.56","0.00","1711.12"
151547,14204,12,1958,74605,1,76917,"1303.57","0.00","1303.57"
151548,14204,31,1958,74605,1,76917,"110.61","5.00","105.08"
151549,14204,5,1958,74605,1,76917,"1325.60","5.00","1259.32"
151550,8249,4,1806,74606,2,76918,"855.56","0.00","1711.12"
151551,8249,25,1806,74606,1,76918,"835.67","0.00","835.67"
151552,12137,18,1817,74607,2,76919,"209.45","0.00","418.90"
151553,12137,20,1817,74607,1,76919,"922.14","0.00","922.14"
151554,12137,7,1817,74607,2,76919,"407.07","0.00","814.14"
151555,8054,30,1426,74608,1,76920,"1484.42","10.00","1335.98"
151556,14078,17,1777,74609,1,76921,"632.68","0.00","632.68"
151557,14078,4,1777,74609,1,76921,"855.56","5.00","812.78"
151558,14078,29,1777,74609,3,76921,"998.86","0.00","2996.58"
151559,14078,11,1777,74609,1,76921,"1158.25","0.00","1158.25"
151560,2183,21,1890,74610,2,76923,"62.01","0.00","124.02"
151561,1463,14,1523,74611,2,76924,"1113.24","0.00","2226.48"
151562,1463,8,1523,74611,1,76924,"1163.68","0.00","1163.68"
151563,8739,16,1686,74612,1,76925,"246.85","5.00","234.51"
151564,16433,24,1490,74613,1,76926,"519.26","5.00","493.30"
151565,17426,27,1457,74614,1,76927,"1315.30","0.00","1315.30"
151566,17426,13,1457,74614,1,76927,"1104.74","5.00","1049.50"
151567,14341,11,1901,74615,1,76928,"1158.25","0.00","1158.25"
151568,14341,4,1901,74615,1,76928,"855.56","20.00","684.45"
151569,8528,2,1524,74616,1,76929,"445.08","0.00","445.08"
151570,8528,22,1524,74616,1,76929,"70.60","0.00","70.60"
151571,17240,35,1766,74617,1,76930,"1082.98","0.00","1082.98"
151572,17240,19,1766,74617,1,76930,"1143.41","5.00","1086.24"
151573,8009,2,1944,74618,2,76931,"445.08","0.00","890.16"
151574,8009,32,1944,74618,1,76931,"225.07","5.00","213.82"
151575,13455,22,1460,74619,2,76932,"70.60","5.00","134.14"
151576,10218,32,2002,74620,2,76933,"225.07","0.00","450.14"
151577,10218,20,2002,74620,1,76933,"922.14","0.00","922.14"
151578,6282,11,1477,74621,1,76934,"1158.25","0.00","1158.25"
151579,6282,27,1477,74621,1,76934,"1315.30","0.00","1315.30"
151580,6282,15,1477,74621,2,76934,"223.11","0.00","446.22"
151581,14907,21,1712,74622,1,76935,"62.01","0.00","62.01"
151582,14907,13,1712,74622,3,76935,"1104.74","0.00","3314.22"
151583,12301,14,1489,74623,2,76936,"1113.24","0.00","2226.48"
151584,18835,10,1604,74624,1,76937,"853.01","5.00","810.36"
151585,18835,11,1604,74624,1,76937,"1158.25","5.00","1100.34"
151586,17600,3,1573,74625,1,76939,"1172.87","15.00","996.94"
151587,17600,27,1573,74625,2,76939,"1315.30","0.00","2630.60"
151588,17600,19,1573,74625,2,76939,"1143.41","0.00","2286.82"
151589,17600,1,1573,74625,1,76939,"859.64","5.00","816.66"
151590,17600,5,1573,74625,1,76939,"1325.60","0.00","1325.60"
151591,13282,31,1596,74626,1,76940,"110.61","10.00","99.55"
151592,15907,26,1805,74627,1,76941,"909.52","5.00","864.04"
151593,15907,11,1805,74627,1,76941,"1158.25","0.00","1158.25"
151594,15907,3,1805,74627,1,76941,"1172.87","0.00","1172.87"
151595,13725,9,1422,74628,1,76942,"1425.18","10.00","1282.66"
151596,13725,16,1422,74628,1,76942,"246.85","5.00","234.51"
151597,15261,1,1459,74629,1,76943,"859.64","0.00","859.64"
151598,15261,6,1459,74629,1,76943,"1004.53","10.00","904.08"
151599,15261,17,1459,74629,1,76943,"632.68","0.00","632.68"
151600,15261,31,1459,74629,1,76943,"110.61","0.00","110.61"
151601,15262,11,1979,74630,1,76944,"1158.25","15.00","984.51"
151602,15262,22,1979,74630,1,76944,"70.60","10.00","63.54"
151603,8568,14,1448,74631,1,76945,"1113.24","0.00","1113.24"
151604,8568,33,1448,74631,1,76945,"73.31","0.00","73.31"
151605,9064,19,2114,74632,3,76946,"1143.41","15.00","2915.70"
151606,9064,31,2114,74632,1,76946,"110.61","15.00","94.02"
151607,9064,21,2114,74632,1,76946,"62.01","0.00","62.01"
151608,9064,6,2114,74632,1,76946,"1004.53","5.00","954.30"
151609,17781,5,1577,74633,2,76947,"1325.60","0.00","2651.20"
151610,4778,8,1690,74634,1,76948,"1163.68","0.00","1163.68"
151611,4778,9,1690,74634,1,76948,"1425.18","5.00","1353.92"
151612,4778,1,1690,74634,1,76948,"859.64","10.00","773.68"
151613,4446,15,1964,74635,1,76949,"223.11","0.00","223.11"
151614,4446,10,1964,74635,1,76949,"853.01","0.00","853.01"
151615,4446,6,1964,74635,1,76949,"1004.53","20.00","803.62"
151616,4446,18,1964,74635,1,76949,"209.45","0.00","209.45"
151617,16862,13,1929,74636,1,76950,"1104.74","0.00","1104.74"
