House_ID,Neighborhood,Property_type,Rooms,Surface,Elevator,Floor_type,Floor_number,Outdoor_surface,Rent
105613,Cinecittà,Flat,3,60,1,Upper,2,227.77,750
102013,Infernetto,Flat,2,50,1,Ground floor,0,345.47,500
104946,Ostia,Flat,3,55,1,Upper,4,312.01,800
102265,Montagnola,Flat,3,70,1,Upper,3,440.30,1100
104949,Trastevere,Flat,2,45,0,Upper,1,225.31,950
103592,Infernetto,Flat,3,65,1,Ground floor,0,283.43,600
102085,Cinecittà,Flat,3,85,1,Upper,5,502.17,950
105566,Cinecittà,Flat,3,75,1,Upper,2,231.48,950
105946,Monte sacro,Flat,3,90,1,Upper,5,484.69,1100
105109,Collatino,Flat,4,105,1,Mezzanine,"0.5",443.39,1300
105416,Parioli,Flat,4,180,1,Upper,2,1131.61,2100
104994,Castelli Romani,Flat,3,80,1,Upper,4,244.93,700
105243,Cassia,Flat,5,170,1,Upper,3,1029.27,2200
102866,Cinecittà,Flat,2,65,1,Upper,2,239.64,700
102066,Cassia,Flat,2,60,1,Upper,2,69.65,750
104943,Piazza Navona,Flat,4,75,1,Mezzanine,"0.5",707.47,1850
102848,Prati,Flat,5,150,1,Upper,2,925.43,2000
104321,Termini,Penthouse,3,90,1,Upper,6,495.87,1350
102935,Parioli,Flat,2,70,1,Upper,4,472.61,1100
105301,Castelli Romani,Flat,2,55,0,Upper,1,201.68,600
103689,Monte sacro,Flat,2,65,1,Upper,1,94.33,750
103429,Castelli Romani,Flat,2,65,1,Upper,3,214.84,650
104766,EUR,Flat,2,60,0,Upper,3,176.60,1050
102385,Cassia,Flat,2,50,1,Upper,1,239.84,750
103641,Magliana,Flat,3,65,1,Upper,4,205.84,650
105262,Monte sacro,Flat,2,50,1,Mezzanine,"0.5",482.66,750
105082,Collatino,Flat,2,45,1,Mezzanine,"0.5",354.66,650
104645,Piazza Navona,Flat,2,65,1,Upper,3,770.06,1650
102048,Cinecittà,Flat,2,60,0,Upper,1,390.30,600
104874,Castelli Romani,Flat,2,60,0,Upper,1,126.93,600
104665,Prati,Flat,2,45,0,Upper,1,224.33,800
103761,Prati,Flat,3,90,1,Upper,2,732.69,1500
104974,Piazza Navona,Flat,3,95,1,Mezzanine,"0.5",1065.02,2050
104279,Piazza Navona,Penthouse,4,85,1,Upper,6,851.31,1950
103352,Prati,Penthouse,4,100,0,Upper,9,629.88,1550
102202,Piazza Navona,Flat,4,140,1,Upper,2,1111.89,2200
103906,Montagnola,Flat,2,50,0,Upper,1,293.75,750
105233,Termini,Flat,3,100,1,Upper,2,107.49,1250
105708,Monte sacro,Flat,3,40,0,Ground floor,0,471.04,700
105735,EUR,Flat,3,75,0,Upper,4,369.26,900
104081,Infernetto,Flat,2,55,1,Ground floor,0,10.00,500
105619,Parioli,Flat,2,75,1,Upper,2,419.11,1050
103913,Castelli Romani,Flat,2,50,0,Upper,4,227.76,400
105085,Parioli,Flat,2,70,1,Upper,1,611.25,1150
102982,Piazza Navona,Flat,3,75,1,Upper,3,674.53,1600
104056,Cinecittà,Flat,2,65,1,Upper,6,154.08,650
102832,Castelli Romani,Flat,3,80,1,Upper,2,208.71,750
103292,Termini,Flat,2,60,1,Upper,5,395.29,950
105382,Parioli,Flat,2,40,1,Ground floor,0,159.59,700
105050,Trastevere,Flat,2,40,1,Upper,3,397.31,850
102903,Cinecittà,Flat,2,40,0,Upper,3,10.00,550
102825,Trigoria,Penthouse,2,55,1,Upper,7,189.06,700
105805,Cassia,Flat,2,70,0,Ground floor,0,526.52,1200
102621,Trastevere,Flat,3,90,0,Ground floor,0,557.89,1500
104312,Monti,Flat,4,80,0,Ground floor,0,336.71,1300
104482,Cassia,Flat,2,60,1,Upper,2,674.03,1000
103052,Testaccio,Flat,3,85,1,Upper,2,327.04,1200
105588,Prati,Flat,2,70,1,Upper,7,182.22,950
104802,Parioli,Flat,2,70,1,Upper,2,94.39,1000
103081,Monte sacro,Flat,4,105,1,Mezzanine,"0.5",495.32,1250
103635,Cinecittà,Flat,3,95,0,Upper,3,344.83,900
103099,Cinecittà,Flat,2,40,1,Upper,1,186.14,500
104003,Trastevere,Flat,2,70,0,Mezzanine,"0.5",417.65,1200
102222,Parioli,Flat,6,165,1,Upper,2,884.92,2200
103171,Cinecittà,Flat,3,75,1,Upper,5,111.63,900
105660,Cinecittà,Flat,2,45,1,Upper,1,398.40,700
102386,Monte sacro,Flat,2,55,1,Upper,1,304.78,650
104237,Magliana,Flat,3,70,1,Upper,2,322.98,650
102308,Cassia,Flat,2,40,1,Ground floor,0,402.96,650
104232,Prati,Flat,4,105,1,Upper,2,449.54,1650
102108,Infernetto,Flat,3,60,1,Upper,2,334.30,650
102187,Piazza Navona,Flat,2,60,1,Upper,2,566.54,1500
103108,Termini,Flat,2,45,0,Upper,4,280.27,900
103863,Castelli Romani,Flat,2,70,1,Ground floor,0,373.54,650
103045,Infernetto,Flat,2,60,0,Upper,1,366.03,650
102309,Prati,Flat,2,50,1,Upper,1,386.26,1000
102227,Monte sacro,Flat,2,60,1,Upper,2,219.06,650
105500,Cinecittà,Flat,2,40,1,Upper,8,351.96,700
103854,Montagnola,Flat,2,65,1,Upper,1,241.00,850
104617,Piazza Navona,Flat,4,140,1,Upper,5,1134.68,2500
102651,Marconi,Flat,2,55,1,Upper,1,279.98,700
103113,Cinecittà,Flat,2,55,1,Upper,3,299.96,600
103185,Prati,Flat,5,160,1,Upper,1,1099.25,2200
104773,Parioli,Flat,2,45,1,Upper,4,528.09,1050
105728,Prati,Flat,3,50,1,Ground floor,0,102.15,800
102657,Piazza Navona,Flat,3,70,1,Upper,2,432.26,1600
103938,Piazza Navona,Flat,3,60,0,Upper,2,514.17,1400
103363,Termini,Flat,4,125,0,Upper,5,475.44,1700
105865,Collatino,Flat,3,80,0,Upper,5,393.44,950
105626,Parioli,Flat,3,120,1,Upper,1,838.95,1800
103531,EUR,Penthouse,2,50,1,Upper,8,368.47,700
103838,Parioli,Flat,4,95,1,Upper,1,468.12,1400
104175,Aventino,Flat,3,130,0,Upper,1,1043.35,2000
104871,Termini,Flat,3,115,1,Upper,4,692.01,1550
103395,Montagnola,Flat,2,40,1,Ground floor,0,265.50,500
104114,Parioli,Flat,3,70,1,Upper,3,341.82,1200
105812,Cinecittà,Flat,3,90,0,Upper,1,149.92,800
102061,Cinecittà,Flat,2,45,1,Upper,3,430.13,700
102883,Cassia,Penthouse,2,75,1,Upper,5,298.30,1000
104762,Collatino,Flat,4,65,1,Ground floor,0,224.61,600
104587,Prati,Flat,2,45,1,Ground floor,0,245.61,800
102727,Infernetto,Penthouse,3,70,1,Upper,3,305.38,700
105974,Monti,Flat,4,90,0,Ground floor,0,379.58,1300
105544,Prati,Flat,3,85,1,Upper,6,558.68,1200
102744,Trigoria,Flat,2,55,0,Ground floor,0,170.33,600
104502,Cinecittà,Flat,4,80,1,Upper,1,178.58,800
103109,Trastevere,Flat,2,65,1,Upper,1,641.48,1200
104771,Parioli,Flat,2,55,1,Upper,1,320.22,850
102534,Marconi,Flat,3,80,0,Upper,7,319.21,950
105296,Cassia,Flat,3,100,1,Upper,4,552.76,1150
105667,Monte sacro,Flat,4,145,1,Upper,3,609.51,1400
105603,Prati,Flat,2,35,1,Ground floor,0,73.96,600
102179,Cinecittà,Flat,2,55,0,Upper,2,111.26,600
105101,Prati,Flat,3,80,1,Upper,6,787.22,1500
103331,Prati,Flat,3,80,1,Ground floor,0,704.78,1350
103073,Piazza Navona,Flat,3,75,1,Upper,1,792.28,1650
104821,Piazza Navona,Flat,2,50,0,Upper,1,655.16,1500
102704,Castelli Romani,Flat,3,60,1,Upper,3,85.73,400
103564,Prati,Flat,4,105,0,Upper,4,648.62,1550
104841,Prati,Flat,3,80,0,Upper,5,353.96,1200
103102,Monti,Flat,3,75,1,Upper,3,615.65,1400
103424,Prati,Flat,2,75,1,Upper,6,549.42,1200
105386,Castelli Romani,Flat,2,75,0,Upper,1,342.26,600
104243,Monti,Flat,2,55,0,Ground floor,0,379.68,1000
104074,Trastevere,Flat,3,80,0,Upper,1,319.91,1400
102814,Piazza Navona,Flat,2,50,0,Upper,1,516.04,1300
104405,Piazza Navona,Flat,2,55,1,Upper,3,860.26,1450
105561,Portuense,Flat,3,70,1,Upper,2,568.07,1000
102514,Marconi,Flat,2,75,1,Upper,5,421.81,950
105971,Parioli,Flat,2,50,0,Ground floor,0,388.98,700
102772,Cinecittà,Flat,2,60,1,Ground floor,0,102.44,550
105589,Parioli,Flat,2,75,1,Upper,3,699.06,1350
104047,Castelli Romani,Flat,4,75,1,Ground floor,0,231.62,600
103314,Monti,Flat,2,55,1,Ground floor,0,431.88,1050
102563,EUR,Flat,3,90,1,Upper,6,387.45,1200
104190,Monti,Flat,2,50,1,Upper,2,314.85,1200
103402,Prati,Flat,3,110,1,Upper,3,749.03,1550
105576,Marconi,Flat,2,60,1,Upper,2,371.60,900
103851,Cinecittà,Flat,3,65,1,Upper,2,127.30,700
103312,Piazza Navona,Flat,2,85,1,Upper,4,650.67,1650
104951,Piazza Navona,Flat,2,60,0,Upper,2,764.60,1700
103722,Parioli,Flat,3,80,1,Upper,4,354.37,1200
105104,Cinecittà,Flat,3,105,1,Upper,4,263.72,950
104428,Parioli,Flat,2,85,0,Upper,4,362.37,1200
105764,Prati,Flat,3,90,1,Upper,1,445.96,1250
105972,Parioli,Flat,4,110,0,Upper,4,474.01,1400
104382,Cinecittà,Flat,3,75,1,Upper,3,256.29,700
105841,Parioli,Flat,4,135,0,Upper,1,979.83,2000
102190,Piazza Navona,Flat,3,75,0,Upper,3,792.38,1650
104941,Cassia,Flat,3,70,1,Upper,1,333.03,900
102648,Castelli Romani,Flat,3,75,1,Upper,3,137.93,700
105748,Monti,Flat,2,60,1,Ground floor,0,429.16,1000
103740,Monti,Flat,2,65,1,Upper,3,624.47,1300
103267,Collatino,Flat,2,45,1,Upper,7,165.36,600
105980,Castelli Romani,Flat,3,70,1,Ground floor,0,79.96,700
102899,Monte sacro,Flat,3,65,1,Ground floor,0,272.95,750
102917,Ostia,Flat,3,60,1,Upper,4,282.37,700
105860,Parioli,Flat,5,200,1,Upper,2,888.56,2300
102457,Testaccio,Flat,3,60,0,Upper,4,212.45,1050
103642,Prati,Flat,4,110,1,Upper,1,780.92,1750
104212,Parioli,Flat,2,70,1,Upper,4,505.84,1050
103698,Castelli Romani,Flat,4,115,1,Mezzanine,"0.5",449.73,1200
104578,Collatino,Flat,2,60,1,Upper,5,106.64,800
105782,Termini,Flat,3,80,1,Upper,2,150.74,1000
104879,Cinecittà,Flat,2,55,1,Upper,8,471.73,750
103536,Cassia,Flat,2,45,0,Ground floor,0,319.27,600
104776,Infernetto,Flat,3,80,1,Upper,3,347.66,700
105433,Cassia,Flat,4,110,0,Upper,1,712.60,1550
102557,Cassia,Flat,3,55,1,Ground floor,0,282.44,900
104107,Cinecittà,Flat,2,60,1,Upper,3,358.49,550
104039,Cinecittà,Flat,2,65,1,Upper,2,272.63,600
105292,Castelli Romani,Flat,3,75,1,Upper,2,288.14,500
102145,Piazza Navona,Flat,2,60,0,Upper,3,668.41,1400
103430,Monte sacro,Flat,2,65,1,Upper,1,403.21,750
102887,EUR,Flat,2,50,0,Upper,1,319.99,750
105489,Termini,Flat,2,50,1,Upper,1,125.99,700
102168,Prati,Flat,2,70,0,Upper,1,556.47,1200
104417,Piazza Navona,Flat,5,100,0,Upper,3,833.47,1800
104230,Prati,Flat,2,60,1,Upper,5,262.93,950
103142,Ostia,Flat,3,70,0,Ground floor,0,329.07,800
103711,Cinecittà,Flat,3,75,1,Upper,3,147.22,700
105645,Collatino,Flat,2,50,0,Upper,2,465.51,750
102244,Piazza Navona,Flat,4,105,1,Upper,1,927.40,1950
103408,Collatino,Flat,3,70,1,Upper,1,259.78,700
103229,Cassia,Flat,2,55,1,Ground floor,0,208.06,850
105133,Parioli,Flat,3,60,0,Upper,1,386.42,1100
103957,Monti,Flat,4,120,1,Upper,1,756.08,1900
102852,Castelli Romani,Flat,3,70,1,Mezzanine,"0.5",255.13,550
102343,Piazza Navona,Flat,4,135,1,Upper,3,1007.23,2200
103964,Piazza Navona,Flat,2,65,1,Upper,1,628.62,1450
104201,Cinecittà,Flat,2,60,1,Upper,4,332.56,750
103654,Castelli Romani,Penthouse,3,75,1,Upper,4,121.97,650
105171,Monti,Flat,3,75,1,Upper,1,633.68,1500
104217,Piazza Navona,Flat,5,160,1,Upper,2,1194.02,2500
103432,Collatino,Flat,2,65,0,Upper,4,231.80,800
105069,Castelli Romani,Penthouse,2,55,1,Upper,3,257.57,600
103517,Monte sacro,Flat,3,90,1,Upper,4,221.21,950
105784,Monti,Flat,4,110,1,Upper,5,923.19,2000
103992,Cinecittà,Flat,2,70,0,Upper,3,420.44,850
102269,Trigoria,Flat,2,35,1,Ground floor,0,219.56,450
105437,Termini,Flat,2,45,1,Upper,1,168.62,650
104173,Piazza Navona,Flat,2,50,1,Upper,1,764.67,1500
103018,Castelli Romani,Flat,2,60,1,Ground floor,0,213.39,500
103003,Monti,Flat,4,155,1,Upper,3,1045.05,2200
103465,Prati,Flat,3,85,0,Upper,3,601.01,1300
105517,Termini,Flat,3,80,1,Upper,4,469.88,1050
105744,Collatino,Flat,2,50,1,Ground floor,0,175.44,600
102249,Parioli,Flat,2,50,0,Mezzanine,"0.5",328.41,850
103150,Cinecittà,Flat,2,70,0,Upper,2,197.40,750
105713,Cassia,Flat,5,150,1,Upper,1,797.16,1900
102128,Collatino,Flat,2,55,1,Upper,8,335.29,650
103979,Cassia,Flat,2,55,0,Ground floor,0,130.99,700
102390,Termini,Penthouse,3,55,1,Upper,5,341.64,950
104408,Monte sacro,Flat,4,75,1,Upper,5,448.59,850
105440,Cassia,Flat,2,60,1,Upper,3,443.60,850
104062,Cinecittà,Flat,4,95,1,Upper,1,541.31,950
105921,Parioli,Flat,3,90,1,Upper,3,639.54,1500
103758,Cinecittà,Flat,2,65,0,Upper,1,409.46,700
102532,Termini,Flat,3,80,1,Upper,4,470.99,1200
103192,Infernetto,Flat,2,55,1,Mezzanine,"0.5",308.14,500
103366,Cassia,Flat,2,30,0,Ground floor,0,207.01,500
104529,Monti,Flat,2,50,1,Upper,3,504.79,1200
105045,Collatino,Flat,2,55,0,Upper,5,48.02,700
102307,Collatino,Flat,3,80,1,Upper,1,363.56,850
103858,Piazza Navona,Flat,2,55,0,Upper,2,621.17,1300
105037,Monti,Flat,2,65,1,Upper,1,315.91,1000
105065,Collatino,Flat,3,70,0,Ground floor,0,266.73,800
104498,Castelli Romani,Flat,2,70,0,Upper,1,358.41,650
105740,Collatino,Flat,2,60,1,Upper,1,182.64,850
104640,Monte sacro,Flat,3,70,0,Upper,3,306.25,950
103041,Monte sacro,Flat,2,65,0,Upper,5,277.01,750
105323,Ostia,Flat,3,85,0,Upper,3,113.95,800
102662,Collatino,Flat,3,85,1,Upper,4,540.56,900
103840,Cinecittà,Flat,2,70,1,Upper,1,10.00,750
104767,Monti,Flat,2,65,1,Upper,5,359.86,1100
104939,Parioli,Flat,3,70,0,Upper,2,359.67,1200
105858,Parioli,Flat,3,45,1,Ground floor,0,420.31,1200
102521,Cinecittà,Flat,3,90,1,Upper,2,298.52,900
103983,Trastevere,Flat,3,80,0,Upper,4,493.48,1400
103619,Cinecittà,Flat,3,75,1,Upper,3,365.56,800
105318,Piazza Navona,Flat,2,75,1,Upper,1,655.41,1500
103381,Cinecittà,Flat,2,55,1,Upper,1,314.97,600
104742,Trastevere,Flat,2,50,1,Upper,5,304.92,1300
105568,Parioli,Flat,2,70,1,Upper,1,491.17,1300
105948,Prati,Flat,3,115,0,Upper,4,424.19,1450
103852,Cassia,Flat,3,70,1,Mezzanine,"0.5",485.94,1050
105864,Parioli,Flat,3,110,0,Upper,3,532.06,1600
103401,Monte sacro,Penthouse,3,70,0,Upper,5,474.86,850
105798,Prati,Flat,3,45,1,Ground floor,0,239.39,800
103580,Monte sacro,Flat,2,50,1,Ground floor,0,253.52,600
103939,Cinecittà,Flat,2,50,1,Upper,1,383.88,600
103667,EUR,Flat,2,45,1,Ground floor,0,142.86,750
102416,Portuense,Flat,2,60,1,Upper,5,217.63,750
105616,Infernetto,Flat,3,55,1,Ground floor,0,355.32,600
103147,Parioli,Flat,2,65,1,Upper,1,248.85,1100
105777,Prati,Flat,3,80,1,Upper,2,420.96,1450
105637,Montagnola,Flat,3,70,1,Upper,2,300.13,900
105291,Piazza Navona,Flat,3,100,1,Upper,2,949.69,1900
104154,Parioli,Flat,5,150,1,Ground floor,0,717.88,1950
104567,Prati,Flat,3,90,1,Upper,5,655.65,1400
104953,Infernetto,Flat,3,65,1,Upper,2,318.37,650
102137,Monte sacro,Flat,2,70,1,Upper,1,269.39,750
103203,Piazza Navona,Flat,2,65,1,Upper,3,548.78,1500
102327,Collatino,Flat,4,100,1,Upper,2,84.65,1000
103373,Cinecittà,Flat,2,65,0,Upper,3,252.60,750
102828,Monte sacro,Flat,5,60,1,Ground floor,0,272.58,750
105834,Castelli Romani,Flat,2,50,0,Upper,2,221.62,650
104783,Infernetto,Villa,2,60,0,Upper,1,457.24,700
105398,Termini,Penthouse,2,50,1,Upper,3,238.76,1000
103334,Cassia,Penthouse,4,145,1,Upper,5,944.95,1800
104365,Ostia,Flat,2,60,0,Upper,3,330.81,800
102231,Monte sacro,Flat,3,75,0,Upper,1,237.58,900
103845,Parioli,Flat,3,90,1,Upper,5,490.79,1300
105415,Castelli Romani,Flat,3,75,0,Upper,3,10.00,500
105953,Montagnola,Flat,2,85,0,Upper,4,309.43,950
103116,Infernetto,Flat,3,65,1,Ground floor,0,152.37,650
102860,Prati,Flat,4,130,1,Upper,3,856.04,1800
102778,Prati,Flat,3,100,0,Upper,1,562.67,1500
102400,Infernetto,Penthouse,3,75,1,Upper,2,348.17,750
104307,Monti,Flat,3,80,1,Upper,4,542.33,1400
102115,Parioli,Flat,2,40,1,Upper,2,584.10,800
104268,Parioli,Flat,3,85,1,Upper,5,511.03,1150
103660,Trigoria,Flat,2,50,1,Ground floor,0,210.20,550
102361,Parioli,Flat,4,140,1,Upper,1,739.66,1700
103638,Collatino,Flat,2,65,0,Upper,5,156.38,800
103928,Parioli,Flat,4,120,1,Upper,2,545.67,1600
103472,Monte sacro,Flat,3,70,0,Upper,3,259.16,850
105790,Trastevere,Flat,2,80,0,Upper,1,553.02,1600
103344,Parioli,Penthouse,3,95,0,Upper,8,378.54,1400
103779,Piazza Navona,Flat,2,100,1,Upper,1,769.08,1800
102494,Prati,Flat,3,80,1,Upper,1,551.35,1300
105919,Parioli,Flat,3,130,1,Upper,3,827.75,1750
102053,Collatino,Flat,2,70,1,Upper,6,50.85,800
104278,Cinecittà,Flat,2,45,1,Ground floor,0,10.00,550
105966,Infernetto,Flat,2,40,1,Upper,3,204.33,650
105413,Cassia,Flat,3,60,1,Ground floor,0,255.37,850
105904,Piazza Navona,Flat,3,110,0,Upper,2,832.52,1900
104985,Cinecittà,Flat,3,55,1,Ground floor,0,349.77,700
102851,Parioli,Flat,3,100,0,Upper,1,670.22,1500
104048,Parioli,Flat,5,200,1,Upper,1,1200.00,2550
105032,Prati,Flat,3,90,0,Upper,4,312.65,1400
104854,Infernetto,Flat,2,55,1,Upper,3,330.69,700
102247,Parioli,Flat,4,100,1,Mezzanine,"0.5",687.25,1500
104176,Cassia,Flat,2,65,1,Upper,4,461.61,1000
104558,Infernetto,Flat,3,100,0,Upper,1,381.19,850
104342,Ostia,Flat,3,70,0,Upper,1,260.83,750
105734,Marconi,Flat,3,105,1,Upper,5,591.65,1400
104950,Trastevere,Flat,2,55,1,Upper,1,362.18,1000
102492,Parioli,Flat,5,200,0,Upper,4,1099.43,2500
105313,Trigoria,Flat,2,45,0,Upper,1,297.13,650
102208,Collatino,Flat,3,50,1,Ground floor,0,116.22,550
104106,Parioli,Flat,3,95,1,Upper,4,506.64,1400
104145,Prati,Flat,3,105,1,Upper,3,694.94,1650
103254,Parioli,Flat,3,70,0,Mezzanine,"0.5",398.11,1050
102644,Marconi,Flat,2,80,1,Upper,4,369.79,950
105209,Cassia,Flat,3,85,1,Upper,1,512.61,1100
104944,Cinecittà,Flat,3,95,1,Upper,6,470.98,1200
102406,Montagnola,Flat,2,95,1,Upper,2,287.87,1100
103870,Collatino,Flat,2,60,0,Ground floor,0,167.60,600
103406,Collatino,Flat,3,70,1,Upper,1,489.93,700
104919,Montagnola,Flat,2,60,0,Ground floor,0,170.13,700
104889,Monte sacro,Penthouse,2,55,0,Upper,4,323.03,800
102996,Monte sacro,Flat,2,70,0,Upper,2,335.06,850
102093,Parioli,Flat,4,115,0,Ground floor,0,898.37,1650
102121,Piazza Navona,Flat,2,55,1,Upper,3,388.04,1350
105774,Monti,Flat,2,65,1,Ground floor,0,397.03,1000
104680,Monti,Flat,2,60,0,Upper,3,249.42,850
104956,Piazza Navona,Flat,3,90,1,Upper,5,791.05,2000
104458,Prati,Flat,2,50,1,Upper,1,180.60,950
102271,Collatino,Flat,2,70,0,Upper,4,148.86,750
102965,Piazza Navona,Penthouse,2,50,0,Upper,4,673.54,1500
104683,Trastevere,Flat,3,55,1,Upper,2,475.69,1100
102987,Collatino,Flat,3,80,1,Upper,6,663.04,1000
104204,Collatino,Flat,2,65,0,Upper,1,241.63,800
105369,EUR,Flat,3,100,1,Ground floor,0,347.99,1050
105394,Parioli,Flat,2,40,1,Ground floor,0,338.06,650
103685,Monti,Flat,2,40,0,Upper,1,636.10,1000
101998,Collatino,Flat,2,75,1,Upper,3,210.62,750
104654,Parioli,Flat,2,45,0,Ground floor,0,168.04,750
102983,Cinecittà,Penthouse,2,60,1,Upper,5,231.28,600
104326,Termini,Flat,3,65,1,Upper,3,460.30,1200
103012,Castelli Romani,Flat,3,70,1,Upper,2,221.80,600
105680,Trastevere,Flat,2,70,1,Upper,2,261.59,1100
105013,Parioli,Flat,2,50,1,Upper,2,103.72,1100
103255,Termini,Penthouse,4,125,1,Upper,5,816.45,1700
102607,Cassia,Flat,2,75,0,Upper,1,396.59,1000
102163,Testaccio,Flat,2,50,1,Upper,2,189.22,950
105502,Prati,Flat,2,35,1,Ground floor,0,254.38,600
105630,Parioli,Flat,4,140,0,Upper,4,808.55,2000
104595,Cinecittà,Flat,4,75,1,Upper,5,318.13,800
103100,Castelli Romani,Flat,3,90,1,Upper,2,89.90,650
102447,Cinecittà,Flat,2,70,1,Mezzanine,"0.5",202.97,700
105599,Piazza Navona,Flat,2,75,0,Upper,1,862.15,1800
102501,Monte sacro,Flat,2,50,1,Ground floor,0,157.03,600
102001,Collatino,Flat,3,45,1,Upper,3,186.45,550
102173,Cinecittà,Flat,3,75,1,Upper,5,147.90,800
105074,Cinecittà,Flat,3,90,1,Upper,3,90.76,850
105770,Collatino,Flat,2,40,1,Mezzanine,"0.5",170.15,650
102280,Piazza Navona,Flat,4,100,1,Upper,2,633.26,1900
105073,Marconi,Flat,4,120,1,Upper,1,284.88,1200
104537,Infernetto,Flat,2,55,0,Upper,3,15.79,650
102157,Monte sacro,Flat,3,65,0,Upper,6,395.33,750
103383,Cassia,Flat,2,40,1,Ground floor,0,244.69,600
102635,Monti,Flat,2,50,1,Upper,1,429.08,1050
102276,Monte sacro,Flat,3,100,1,Upper,6,335.72,1150
102405,Trastevere,Flat,2,70,1,Upper,3,460.97,1150
104734,Aventino,Flat,3,85,0,Ground floor,0,540.72,1450
103827,Piazza Navona,Flat,4,140,1,Upper,3,1200.00,2500
103631,Cinecittà,Flat,3,80,1,Upper,2,324.51,750
104987,Monte sacro,Flat,3,90,1,Upper,1,415.57,850
104449,Castelli Romani,Flat,3,70,1,Upper,2,414.10,500
104819,Prati,Flat,2,45,0,Upper,1,141.82,750
103547,Piazza Navona,Flat,2,50,0,Upper,4,446.07,1300
103991,Cinecittà,Flat,2,70,0,Upper,3,231.08,850
103426,Termini,Flat,2,65,1,Upper,4,82.98,1000
105103,Parioli,Flat,3,85,1,Upper,1,542.10,1100
105448,Parioli,Flat,2,80,1,Upper,4,527.42,1150
105405,Trastevere,Flat,2,70,1,Upper,1,294.21,1200
104492,Cinecittà,Flat,3,80,1,Upper,3,62.12,800
105885,Trastevere,Flat,3,75,1,Upper,3,695.27,1600
103567,Collatino,Flat,3,80,1,Upper,3,50.43,800
103943,Infernetto,Flat,2,45,0,Upper,2,256.44,550
104750,Castelli Romani,Flat,3,75,1,Upper,3,431.06,800
104300,Cinecittà,Flat,2,70,1,Upper,1,362.52,850
105419,Montagnola,Flat,2,70,0,Upper,2,367.47,900
103997,Prati,Flat,3,90,0,Upper,1,425.45,1400
105174,Cinecittà,Flat,3,100,1,Upper,4,10.17,950
105484,Cassia,Flat,4,130,1,Upper,3,512.62,1500
102812,EUR,Flat,4,130,1,Upper,2,758.45,1600
105234,Parioli,Flat,4,105,1,Upper,3,476.03,1450
105501,Parioli,Flat,2,65,1,Upper,3,82.73,1000
105975,Aventino,Flat,2,55,1,Upper,2,527.90,1200
105284,Infernetto,Flat,2,55,1,Upper,1,216.14,700
104401,Parioli,Flat,3,90,1,Upper,4,635.31,1500
102934,Castelli Romani,Penthouse,2,80,0,Upper,2,186.30,700
102040,Collatino,Flat,3,80,0,Upper,3,377.56,800
104703,Parioli,Flat,2,60,1,Upper,3,392.72,900
103832,Magliana,Flat,2,55,0,Upper,1,468.97,650
104964,Trastevere,Flat,2,65,0,Upper,1,545.30,1200
102624,Aventino,Flat,2,55,0,Upper,2,321.12,1200
103534,Parioli,Flat,6,125,1,Upper,1,789.46,1850
102699,Portuense,Flat,4,110,1,Upper,4,413.83,1200
102811,Prati,Flat,4,110,1,Upper,6,526.31,1650
103541,EUR,Flat,3,90,0,Upper,8,415.48,1000
102475,Marconi,Flat,2,50,1,Upper,9,105.75,700
102579,Piazza Navona,Flat,2,50,0,Upper,3,563.16,1400
105114,Prati,Flat,4,100,1,Upper,2,780.09,1700
104280,Parioli,Flat,5,125,1,Upper,3,936.43,1850
103023,Castelli Romani,Flat,3,60,0,Upper,1,148.33,550
102572,Trastevere,Flat,2,50,1,Upper,2,227.17,1000
104534,Castelli Romani,Flat,3,75,0,Upper,1,181.66,650
104285,Prati,Penthouse,3,100,1,Upper,6,669.26,1650
105964,Castelli Romani,House,3,75,1,Upper,1,192.24,400
103327,Castelli Romani,Flat,2,65,1,Upper,1,308.22,650
102947,Castelli Romani,Flat,4,100,1,Upper,1,512.21,800
102878,Collatino,Flat,3,60,1,Upper,2,370.93,600
103680,Piazza Navona,Flat,2,65,0,Upper,1,669.57,1550
102990,Castelli Romani,Flat,2,40,1,Upper,2,89.34,500
103533,Cassia,Flat,5,110,0,Upper,1,663.02,1350
102861,Termini,Flat,3,75,0,Upper,1,432.12,1050
103967,Prati,Flat,4,70,1,Ground floor,0,542.09,1300
103886,EUR,Flat,2,40,0,Mezzanine,"0.5",230.41,600
104851,Cinecittà,Flat,2,50,1,Ground floor,0,192.22,600
102313,Monti,Flat,3,55,1,Upper,3,324.09,1100
104481,Collatino,Flat,3,65,1,Upper,1,482.39,800
102567,Parioli,Flat,2,50,1,Ground floor,0,339.11,900
105036,Collatino,Flat,2,30,0,Ground floor,0,137.91,450
104770,Prati,Flat,3,90,1,Upper,3,472.30,1350
103595,Cinecittà,Flat,3,80,1,Upper,1,351.64,900
102177,Cinecittà,Flat,2,65,0,Upper,1,297.55,750
102117,Piazza Navona,Flat,2,60,1,Upper,1,566.88,1500
103725,Cinecittà,Flat,2,55,1,Upper,4,234.71,650
102696,Monti,Flat,3,75,1,Upper,6,602.76,1400
105924,Termini,Flat,2,60,0,Upper,1,438.07,1100
102059,Cinecittà,Flat,3,85,0,Upper,6,277.91,950
103357,Infernetto,Flat,2,60,1,Upper,3,166.54,550
102030,Monte sacro,Flat,2,55,1,Upper,1,376.57,750
